Output file at 75k items in test
Max ram 17.75gb
LSH=>Start=>2023-11-29 22:15:42.528765
LSH=>Finish=>2023-11-29 22:24:32.078795 

U24501:U4795,U47381,U49080
U24502:U7456,U65096,U67317
U24503:U3947,U17186,U33702
U24504:U1328,U2063,U51002
U24505:U11120,U30973,U53923
U24506:U25498,U49975,U62075
U24507:U9180,U34749,U74586
U24508:U42841,U50439,U61276
U24509:U42546,U58205,U64077
U24510:U35574,U42694,U44805
U24511:U56659,U57049,U63785
U24512:U13628,U15420,U71695
U24513:U30226,U60756,U63135
U24514:U23029,U38590,U62271
U24515:U45397,U63076,U68985
U24516:U40604,U46879,U49674
U24517:U3608,U23078,U37367
U24518:U11179,U20645,U34323
U24519:U7643,U11786,U32724
U24520:U22979,U32668,U35188
U24521:U28578,U37429,U50277
U24522:U1451,U5211,U55881
U24523:U34650,U50399,U66682
U24524:U3474,U13493,U32993
U24525:U3046,U4085,U10208
U24526:U19094,U28213,U39331
U24527:U8183,U28784,U32004
U24528:U12601,U39165,U40831
U24529:U17815,U42930,U54916
U24530:U3107,U27094,U40848
U24531:U4504,U28864,U35409
U24532:U27409,U32502,U33386
U24533:U20214,U52608,U57755
U24534:U2136,U17379,U22275
U24535:U2230,U13026,U35682
U24536:U21630,U40015,U73355
U24537:U8121,U11676,U26467
U24538:U21116,U32797,U46981
U24539:U9783,U35442,U69717
U24540:U6805,U10682,U11283
U24541:U7990,U45194,U51832
U24542:U25702,U26723,U30649
U24543:U4961,U10650,U16290
U24544:U40989,U63463,U73629
U24545:U16152,U41164,U50195
U24546:U7209,U16395,U36490
U24547:U233,U13640,U24426
U24548:U9186,U19993,U32618
U24549:U12621,U45093,U54400
U24550:U1005,U53831,U73585
U24551:U1348,U11184,U32127
U24552:U15991,U16286,U19766
U24553:U46945,U51260,U74524
U24554:U14648,U33885,U64371
U24555:U7357,U20935,U29865
U24556:U10700,U36043,U39300
U24557:U17875,U28341,U32995
U24558:U8134,U27154,U71486
U24559:U1868,U18118,U27635
U24560:U18431,U45600,U46437
U24561:U35118,U36003,U69656
U24562:U18300,U32682,U34640
U24563:U10135,U14039,U49259
U24564:U7165,U35593,U57394
U24565:U12695,U50948,U51083
U24566:U7684,U8074,U48975
U24567:U39592,U59256,U62430
U24568:U22981,U39893,U69416
U24569:U21133,U32981,U37724
U24570:U3226,U14389,U35205
U24571:U10933,U68219,U72007
U24572:U3516,U10361,U30507
U24573:U11660,U25504,U66761
U24574:U18975,U45621,U66812
U24575:U30822,U41411,U62643
U24576:U18294,U41357,U70660
U24577:U30271,U50065,U59677
U24578:U12725,U30413,U39875
U24579:U6144,U52441,U63475
U24580:U43366,U45741,U52288
U24581:U17613,U39138,U50932
U24582:U21969,U43759,U43836
U24583:U4324,U5736,U21121
U24584:U9054,U26222,U65048
U24585:U2472,U10364,U29549
U24586:U4297,U4406,U36595
U24587:U21787,U29453,U59818
U24588:U30774,U37042,U46784
U24589:U820,U12152,U46482
U24590:U12065,U37602,U43521
U24591:U12417,U27305,U41246
U24592:U19952,U22504,U37536
U24593:U26621,U29867,U30706
U24594:U7207,U12413,U15401
U24595:U3368,U30590,U68410
U24596:U2037,U3017,U27482
U24597:U11507,U25461,U52854
U24598:U30760,U43541,U59545
U24599:U16561,U37550,U64428
U24600:U12243,U12940,U46318
U24601:U45706,U58748,U65465
U24602:U5318,U28306,U41969
U24603:U14628,U22747,U26686
U24604:U28358,U34350,U47317
U24605:U19020,U20569,U41743
U24606:U8062,U65132,U67536
U24607:U18343,U29931,U44927
U24608:U6875,U35588,U38047
U24609:U15629,U63295,U73152
U24610:U16408,U28003,U34258
U24611:U27409,U42108,U43834
U24612:U24955,U31778,U73390
U24613:U24991,U35896,U67063
U24614:U5206,U19372,U73702
U24615:U20192,U21062,U49903
U24616:U6915,U15258,U33430
U24617:U16118,U22250,U66554
U24618:U7759,U18306,U43673
U24619:U17956,U26726,U35745
U24620:U3459,U33879,U44861
U24621:U42397,U45024,U62030
U24622:U23464,U24077,U27372
U24623:U5827,U37124,U49846
U24624:U8210,U29933,U55907
U24625:U23779,U37006,U67083
U24626:U4586,U46344,U71681
U24627:U3155,U14103,U40695
U24628:U55444,U66578,U73578
U24629:U46097,U66000,U73097
U24630:U14193,U35508,U60222
U24631:U983,U18219,U65521
U24632:U3136,U23158,U23729
U24633:U848,U13017,U37072
U24634:U42212,U62113,U64319
U24635:U27337,U43866,U73949
U24636:U5293,U15098,U24337
U24637:U2056,U3879,U21903
U24638:U39542,U49877,U50968
U24639:U10482,U16740,U71967
U24640:U2659,U17791,U62275
U24641:U8538,U14932,U30548
U24642:U15741,U24197,U45683
U24643:U41450,U43926,U54321
U24644:U29866,U65207,U73437
U24645:U37202,U42706,U65256
U24646:U12084,U21454,U67124
U24647:U44981,U50707,U58349
U24648:U31604,U32826,U49782
U24649:U18140,U25899,U70317
U24650:U22890,U47834,U55810
U24651:U36995,U40910,U43012
U24652:U18174,U24498,U33701
U24653:U11014,U39316,U72362
U24654:U20050,U31371,U69425
U24655:U3230,U22988,U35300
U24656:U13631,U29071,U44920
U24657:U11518,U20061,U37641
U24658:U37768,U38039,U41245
U24659:U6754,U7024,U27331
U24660:U15420,U46169,U67444
U24661:U6142,U18890,U32272
U24662:U10262,U13093,U36537
U24663:U16776,U30359,U72688
U24664:U22370,U23189,U28518
U24665:U595,U2908,U37621
U24666:U21680,U48785,U54357
U24667:U1908,U41828,U63171
U24668:U13059,U28376,U30914
U24669:U866,U14126,U27668
U24670:U9842,U13838,U13918
U24671:U23184,U35953,U72184
U24672:U21323,U46380,U59110
U24673:U20539,U39609,U70267
U24674:U33802,U39278,U42600
U24675:U40945,U43374,U55809
U24676:U10360,U12375,U34438
U24677:U2574,U11953,U35641
U24678:U2627,U38078,U65806
U24679:U84,U16867,U36234
U24680:U1855,U3548,U46046
U24681:U6380,U31575,U63159
U24682:U27396,U29414,U63239
U24683:U50608,U58625,U73327
U24684:U8832,U13066,U74202
U24685:U2730,U47358,U50567
U24686:U22287,U39868,U43054
U24687:U2026,U13791,U34809
U24688:U30530,U56044,U67477
U24689:U5166,U7758,U47917
U24690:U21010,U33067,U47605
U24691:U18970,U26333,U34711
U24692:U34376,U42919,U54239
U24693:U5478,U14051,U71346
U24694:U56017,U65179,U72437
U24695:U43657,U54602,U63369
U24696:U9124,U10895,U44535
U24697:U12282,U43716,U47562
U24698:U10704,U29677,U35288
U24699:U11734,U28059,U52789
U24700:U20292,U28122,U30834
U24701:U17737,U29359,U36563
U24702:U34401,U51575,U56291
U24703:U4003,U7879,U12716
U24704:U4222,U40962,U67958
U24705:U4741,U21667,U27164
U24706:U9746,U14021,U20321
U24707:U783,U63718,U66091
U24708:U18557,U20797,U50360
U24709:U6616,U12597,U51753
U24710:U29374,U46960,U67142
U24711:U4045,U27798,U30310
U24712:U4215,U10718,U16843
U24713:U4297,U35502,U36714
U24714:U47625,U49334,U67513
U24715:U38246,U70867,U71397
U24716:U13508,U23012,U48640
U24717:U10397,U17091,U72063
U24718:U26454,U38655,U54989
U24719:U23505,U45864,U62231
U24720:U1360,U66937,U71998
U24721:U62,U28833,U48572
U24722:U7765,U65320,U68130
U24723:U17886,U44596,U56477
U24724:U775,U7957,U9293
U24725:U12190,U12463,U36477
U24726:U35688,U45101,U54722
U24727:U27382,U46907,U63175
U24728:U2190,U11330,U66578
U24729:U16958,U38041,U47845
U24730:U2499,U21960,U28569
U24731:U34635,U40466,U65999
U24732:U9210,U43295,U59916
U24733:U20992,U27301,U37343
U24734:U23698,U31139,U68762
U24735:U23540,U26004,U72764
U24736:U14292,U36198,U47861
U24737:U1007,U7044,U34777
U24738:U19040,U30516,U48771
U24739:U13465,U32830,U35905
U24740:U3249,U5756,U45423
U24741:U6903,U11759,U17758
U24742:U3163,U16487,U32224
U24743:U9528,U35906,U51369
U24744:U13053,U34232,U72552
U24745:U32676,U45870,U58202
U24746:U26876,U38889,U59136
U24747:U12933,U26062,U30649
U24748:U1717,U25296,U40463
U24749:U15905,U38379,U48910
U24750:U10402,U40604,U70615
U24751:U12653,U25298,U50853
U24752:U15545,U21548,U62297
U24753:U2714,U45941,U72926
U24754:U42310,U54482,U65757
U24755:U2389,U10603,U29443
U24756:U9990,U22193,U30160
U24757:U1668,U17894,U45885
U24758:U24671,U62793,U72184
U24759:U6293,U45889,U52375
U24760:U18258,U34763,U63975
U24761:U5627,U29428,U53674
U24762:U6960,U11645,U31768
U24763:U6010,U32969,U38122
U24764:U37053,U46640,U65157
U24765:U8360,U18033,U71517
U24766:U2245,U24170,U67431
U24767:U339,U8590,U17482
U24768:U14338,U20999,U30649
U24769:U8340,U22917,U33538
U24770:U21383,U34403,U46304
U24771:U18921,U31844,U35961
U24772:U14562,U23385,U37985
U24773:U17567,U19629,U28177
U24774:U12557,U18820,U49057
U24775:U16812,U32978,U49279
U24776:U11680,U55590,U62691
U24777:U27665,U29798,U46959
U24778:U20270,U46633,U54753
U24779:U13213,U33997,U37235
U24780:U27750,U45029,U64159
U24781:U9854,U13922,U25643
U24782:U5700,U9683,U47094
U24783:U3581,U16394,U23161
U24784:U12314,U15434,U28625
U24785:U10039,U19586,U26466
U24786:U54307,U62090,U65593
U24787:U10934,U12276,U34789
U24788:U18532,U27477,U35731
U24789:U22089,U56582,U61201
U24790:U2758,U34044,U46645
U24791:U16635,U34266,U35855
U24792:U5729,U29038,U53862
U24793:U1002,U4170,U60083
U24794:U388,U26070,U48127
U24795:U32515,U37159,U57466
U24796:U6580,U43317,U45484
U24797:U3541,U13226,U69160
U24798:U25201,U46847,U57738
U24799:U19694,U28486,U56886
U24800:U14764,U26210,U65452
U24801:U31101,U40899,U70413
U24802:U4925,U37468,U47364
U24803:U19942,U38156,U70908
U24804:U12218,U42581,U55092
U24805:U11196,U16938,U45888
U24806:U16503,U22847,U59079
U24807:U14763,U21148,U64661
U24808:U1329,U8448,U18995
U24809:U39779,U43550,U56822
U24810:U41730,U45645,U70727
U24811:U27696,U28700,U33498
U24812:U959,U26143,U48374
U24813:U22920,U34232,U40437
U24814:U17110,U33040,U71347
U24815:U33321,U43841,U72261
U24816:U13720,U15876,U39108
U24817:U6057,U19571,U39669
U24818:U13607,U40775,U45942
U24819:U1123,U2820,U47186
U24820:U14500,U44380,U54860
U24821:U2165,U35451,U73306
U24822:U5725,U5964,U49573
U24823:U22678,U65980,U68521
U24824:U53168,U55978,U58790
U24825:U3999,U28019,U36625
U24826:U30018,U43979,U61991
U24827:U5790,U22321,U26184
U24828:U15368,U40612,U52646
U24829:U3330,U7070,U65571
U24830:U44677,U46655,U71800
U24831:U3730,U15138,U27570
U24832:U6422,U15110,U61311
U24833:U27266,U35282,U49367
U24834:U6500,U10225,U45349
U24835:U6291,U36291,U74252
U24836:U19815,U32490,U42104
U24837:U3881,U5440,U10950
U24838:U4856,U24481,U28580
U24839:U12684,U15410,U30728
U24840:U28412,U46904,U61112
U24841:U10694,U42945,U46662
U24842:U19314,U37703,U53442
U24843:U4535,U45009,U61546
U24844:U4989,U13379,U35474
U24845:U7278,U11851,U35215
U24846:U13878,U25934,U58994
U24847:U45900,U50616,U71402
U24848:U19930,U43862,U53675
U24849:U9482,U33570,U60483
U24850:U7188,U24914,U26910
U24851:U1872,U52953,U70859
U24852:U23199,U24933,U43837
U24853:U25194,U30398,U66035
U24854:U6660,U33623,U61097
U24855:U8973,U27904,U50027
U24856:U2535,U8535,U35422
U24857:U6998,U15587,U25040
U24858:U3380,U53153,U64758
U24859:U3368,U10852,U30590
U24860:U18981,U42948,U60033
U24861:U19167,U31094,U32746
U24862:U8250,U32763,U42906
U24863:U1085,U1565,U31167
U24864:U12891,U18829,U71769
U24865:U20266,U50043,U61898
U24866:U41120,U49597,U61639
U24867:U27975,U40791,U69072
U24868:U7727,U34598,U49157
U24869:U1249,U26342,U61338
U24870:U29049,U32207,U34063
U24871:U1794,U25227,U74495
U24872:U415,U33646,U64621
U24873:U446,U17010,U44480
U24874:U4747,U27149,U37881
U24875:U22458,U32008,U60230
U24876:U2480,U21889,U61700
U24877:U5345,U22492,U34391
U24878:U5589,U22283,U52304
U24879:U18531,U20200,U46627
U24880:U19692,U30798,U35381
U24881:U21042,U34719,U46933
U24882:U21973,U26458,U29664
U24883:U10825,U13481,U13658
U24884:U4294,U26803,U55995
U24885:U32293,U35557,U45693
U24886:U29684,U32979,U62107
U24887:U3582,U11182,U26199
U24888:U5937,U62422,U70543
U24889:U2768,U5370,U22185
U24890:U722,U17690,U25973
U24891:U11895,U32449,U53589
U24892:U17650,U28984,U33090
U24893:U16625,U32197,U65709
U24894:U7066,U7087,U33918
U24895:U3712,U21751,U30543
U24896:U8108,U11133,U26208
U24897:U28259,U52585,U60224
U24898:U666,U5107,U73515
U24899:U12684,U15410,U24839
U24900:U3507,U14756,U33014
U24901:U11503,U16885,U74864
U24902:U33310,U34712,U36655
U24903:U17088,U49835,U66155
U24904:U42759,U60270,U62102
U24905:U18015,U22720,U29202
U24906:U13597,U32689,U37892
U24907:U9059,U17950,U39094
U24908:U6114,U19930,U43862
U24909:U6253,U24474,U47742
U24910:U5096,U48119,U49473
U24911:U29880,U49877,U50968
U24912:U11328,U32545,U62034
U24913:U6228,U50595,U57125
U24914:U7188,U20131,U24850
U24915:U2705,U19468,U58956
U24916:U21913,U45993,U48597
U24917:U42404,U62693,U71825
U24918:U4420,U37980,U48676
U24919:U10632,U12248,U29496
U24920:U27713,U66365,U72139
U24921:U1277,U6876,U41608
U24922:U39059,U46319,U57897
U24923:U32124,U41567,U67787
U24924:U4137,U12812,U32715
U24925:U5116,U33625,U71868
U24926:U9416,U29892,U68137
U24927:U16279,U33089,U60428
U24928:U40136,U62526,U67229
U24929:U10323,U16847,U32652
U24930:U22841,U56267,U71766
U24931:U1276,U42270,U46233
U24932:U18357,U49347,U62195
U24933:U29833,U35079,U66768
U24934:U33000,U43089,U60290
U24935:U21170,U41107,U68411
U24936:U33074,U39691,U40483
U24937:U3391,U33421,U66273
U24938:U3418,U3813,U10049
U24939:U32587,U48634,U53805
U24940:U4446,U30283,U35282
U24941:U4704,U18295,U46605
U24942:U15970,U36720,U51987
U24943:U13381,U64212,U74053
U24944:U1848,U6076,U21325
U24945:U40197,U58758,U64746
U24946:U12821,U16796,U53708
U24947:U25960,U37607,U41158
U24948:U3558,U10060,U55369
U24949:U6644,U32438,U71746
U24950:U19848,U34248,U46221
U24951:U46096,U46427,U50009
U24952:U867,U8089,U16237
U24953:U6983,U53606,U64939
U24954:U51277,U60829,U65275
U24955:U3074,U24612,U31778
U24956:U2151,U4562,U25415
U24957:U40256,U60480,U70791
U24958:U44444,U44943,U74645
U24959:U7020,U20517,U42108
U24960:U6413,U12276,U59031
U24961:U2145,U32232,U52038
U24962:U6280,U9370,U46462
U24963:U8071,U15561,U37451
U24964:U10,U16168,U23593
U24965:U5089,U21714,U61938
U24966:U4315,U11983,U72999
U24967:U6455,U31371,U60103
U24968:U7504,U23145,U37425
U24969:U11568,U14050,U57987
U24970:U30167,U31314,U58952
U24971:U62619,U65261,U71142
U24972:U4923,U59787,U67965
U24973:U18093,U26484,U47014
U24974:U2322,U2497,U27341
U24975:U3350,U35353,U45536
U24976:U10142,U32489,U43362
U24977:U44528,U57218,U72822
U24978:U30377,U52761,U59385
U24979:U18350,U53909,U60916
U24980:U23214,U29453,U57764
U24981:U21377,U23156,U36572
U24982:U12709,U21415,U29124
U24983:U3607,U6792,U14497
U24984:U10642,U44763,U73804
U24985:U21271,U40895,U47945
U24986:U31355,U47690,U58934
U24987:U32964,U41553,U56812
U24988:U5139,U10962,U32787
U24989:U3973,U35847,U57163
U24990:U30631,U32493,U46407
U24991:U21141,U24613,U34886
U24992:U20676,U24241,U26936
U24993:U8133,U10576,U38015
U24994:U23485,U45431,U68230
U24995:U8499,U9246,U27065
U24996:U11828,U35617,U68929
U24997:U24166,U30443,U46555
U24998:U33597,U42276,U65143
U24999:U37120,U62089,U63278
U25000:U9496,U10582,U74757
U25001:U14651,U35232,U43952
U25002:U8553,U34751,U73947
U25003:U25773,U41291,U51963
U25004:U25887,U36042,U53628
U25005:U21034,U27896,U39560
U25006:U6366,U43691,U71920
U25007:U11515,U15103,U36625
U25008:U5305,U7308,U10685
U25009:U1242,U44039,U62111
U25010:U4588,U20306,U45855
U25011:U14938,U36183,U48146
U25012:U20900,U40234,U59047
U25013:U13018,U38035,U73858
U25014:U20319,U20495,U29865
U25015:U9944,U30784,U58190
U25016:U5356,U32469,U34428
U25017:U18986,U37248,U37683
U25018:U9192,U34632,U65089
U25019:U11906,U30223,U71888
U25020:U20435,U44721,U52255
U25021:U26048,U42972,U58281
U25022:U1686,U18154,U25040
U25023:U3171,U25732,U28079
U25024:U42152,U42261,U73041
U25025:U10412,U23206,U36788
U25026:U11925,U42506,U50213
U25027:U40929,U45659,U55098
U25028:U8232,U18629,U58204
U25029:U761,U49389,U71688
U25030:U11775,U16287,U25890
U25031:U12865,U45515,U69161
U25032:U20248,U43822,U52170
U25033:U3356,U7608,U47355
U25034:U7980,U30903,U40244
U25035:U2160,U10795,U30838
U25036:U9798,U63339,U64642
U25037:U8859,U57878,U59995
U25038:U32933,U53276,U73939
U25039:U14486,U28066,U41121
U25040:U18154,U25022,U36955
U25041:U21723,U31869,U45963
U25042:U3018,U23117,U47684
U25043:U17534,U49701,U61019
U25044:U33554,U51718,U72816
U25045:U2427,U27890,U40441
U25046:U2008,U8001,U26813
U25047:U57691,U67417,U71314
U25048:U5974,U24977,U44528
U25049:U1906,U3032,U9973
U25050:U11017,U25344,U64949
U25051:U35245,U37735,U68754
U25052:U3362,U3692,U57242
U25053:U16579,U18596,U52200
U25054:U31183,U32322,U39220
U25055:U15232,U35854,U62654
U25056:U1280,U16312,U47347
U25057:U38029,U42894,U46507
U25058:U7720,U9798,U46119
U25059:U3195,U3751,U48450
U25060:U48668,U58411,U71809
U25061:U35835,U37096,U54433
U25062:U41369,U44883,U66065
U25063:U2572,U14200,U52491
U25064:U20395,U29239,U62754
U25065:U26400,U32427,U61313
U25066:U4090,U36748,U55014
U25067:U29990,U34001,U47377
U25068:U7102,U25456,U26679
U25069:U1411,U30435,U54156
U25070:U62,U22206,U63777
U25071:U35718,U52988,U53281
U25072:U5153,U9505,U12677
U25073:U767,U33739,U36870
U25074:U10959,U13985,U71071
U25075:U21209,U45014,U54387
U25076:U20242,U39992,U66934
U25077:U8543,U27098,U36001
U25078:U33021,U52718,U54789
U25079:U11749,U13572,U63957
U25080:U35930,U38860,U57837
U25081:U20028,U28181,U45681
U25082:U18570,U23087,U39863
U25083:U28271,U48718,U74219
U25084:U7340,U57664,U72047
U25085:U11789,U19095,U22327
U25086:U7066,U7087,U17401
U25087:U9759,U49915,U55432
U25088:U33744,U46755,U49615
U25089:U2267,U62248,U74327
U25090:U4518,U32352,U60007
U25091:U6885,U10534,U28444
U25092:U38362,U40574,U43570
U25093:U8394,U25349,U32790
U25094:U23719,U48693,U54750
U25095:U10555,U15532,U67947
U25096:U53513,U59234,U70706
U25097:U10422,U56873,U71166
U25098:U2760,U52471,U63649
U25099:U9261,U12571,U35846
U25100:U19725,U35160,U41451
U25101:U32401,U34362,U37303
U25102:U4884,U41542,U43380
U25103:U11296,U30625,U50074
U25104:U11850,U31954,U57097
U25105:U25421,U62698,U71823
U25106:U5091,U10237,U24404
U25107:U6100,U12145,U68915
U25108:U27851,U40380,U51003
U25109:U34061,U64978,U73789
U25110:U9131,U34507,U54683
U25111:U29277,U32574,U68944
U25112:U13265,U15069,U44785
U25113:U30280,U33434,U68109
U25114:U11954,U28042,U50139
U25115:U5053,U6101,U71363
U25116:U16131,U53527,U74671
U25117:U7770,U8633,U11246
U25118:U2125,U37867,U47204
U25119:U36085,U58925,U71022
U25120:U6685,U18598,U18973
U25121:U9416,U33853,U68137
U25122:U12403,U19243,U40508
U25123:U20326,U36883,U63217
U25124:U35436,U59474,U65713
U25125:U6805,U10682,U24540
U25126:U5935,U24339,U30503
U25127:U23289,U50306,U63189
U25128:U24328,U30430,U34902
U25129:U27867,U44027,U49144
U25130:U18279,U20655,U25933
U25131:U14198,U25493,U28893
U25132:U9514,U18623,U47094
U25133:U3599,U34647,U37597
U25134:U4162,U19349,U23968
U25135:U16531,U21083,U66338
U25136:U9085,U10882,U72175
U25137:U13078,U28589,U55828
U25138:U16591,U17468,U37813
U25139:U14866,U24591,U74080
U25140:U39732,U41612,U42954
U25141:U22040,U36876,U45210
U25142:U10406,U18824,U33562
U25143:U8018,U20846,U34772
U25144:U12582,U13012,U46737
U25145:U10122,U39390,U53176
U25146:U19501,U26340,U38921
U25147:U15453,U36431,U58188
U25148:U13765,U25368,U37525
U25149:U23932,U51115,U53422
U25150:U4280,U28073,U33098
U25151:U5526,U39155,U46821
U25152:U33648,U38101,U65005
U25153:U8053,U26114,U43037
U25154:U5567,U31418,U50930
U25155:U44633,U68728,U70379
U25156:U8888,U12943,U22159
U25157:U11680,U43382,U55590
U25158:U19242,U20261,U26555
U25159:U2281,U9860,U32658
U25160:U4715,U29388,U32522
U25161:U12701,U48854,U73676
U25162:U3326,U12044,U68849
U25163:U7406,U22036,U40186
U25164:U21899,U26409,U53488
U25165:U27386,U36620,U74405
U25166:U1046,U27130,U32175
U25167:U18862,U48021,U52322
U25168:U3281,U49052,U61218
U25169:U28002,U47271,U58435
U25170:U803,U36371,U68657
U25171:U1525,U31836,U57711
U25172:U31401,U42261,U43266
U25173:U22233,U68520,U74096
U25174:U48326,U49777,U65480
U25175:U23246,U33782,U43017
U25176:U3026,U20461,U35555
U25177:U12238,U47547,U73345
U25178:U27192,U31738,U65189
U25179:U32555,U47224,U54717
U25180:U12026,U17538,U19141
U25181:U32307,U54048,U66858
U25182:U35607,U51328,U67924
U25183:U13922,U24781,U25643
U25184:U33872,U46964,U47228
U25185:U11554,U35563,U39651
U25186:U15539,U38654,U39051
U25187:U22763,U35150,U40638
U25188:U11234,U15714,U59809
U25189:U3091,U21171,U63289
U25190:U15644,U51542,U65367
U25191:U36189,U45254,U66679
U25192:U6054,U34891,U45117
U25193:U43189,U48360,U48638
U25194:U24853,U30398,U66035
U25195:U17451,U29975,U41290
U25196:U19816,U22687,U41587
U25197:U41066,U48456,U57600
U25198:U1303,U61215,U63274
U25199:U24057,U31268,U33515
U25200:U7568,U29199,U45333
U25201:U24798,U35844,U46847
U25202:U56819,U62243,U62889
U25203:U3249,U26399,U49227
U25204:U9709,U10565,U31474
U25205:U3445,U33120,U54728
U25206:U6318,U15896,U29624
U25207:U10807,U13445,U36221
U25208:U44396,U47561,U75000
U25209:U35777,U41278,U50789
U25210:U7439,U11107,U12332
U25211:U45420,U53051,U64865
U25212:U6125,U12446,U27257
U25213:U3217,U22176,U72609
U25214:U16708,U20269,U34628
U25215:U10061,U47279,U71308
U25216:U12449,U36998,U52914
U25217:U5470,U15540,U31605
U25218:U24780,U45029,U52541
U25219:U10224,U30024,U38833
U25220:U11715,U28190,U32713
U25221:U35109,U38513,U61004
U25222:U17665,U26732,U27349
U25223:U23844,U29174,U36183
U25224:U7022,U28634,U30720
U25225:U37365,U53232,U67267
U25226:U9257,U54075,U72157
U25227:U19563,U42687,U52796
U25228:U8396,U16072,U20121
U25229:U31359,U42176,U46398
U25230:U3530,U4647,U11640
U25231:U8876,U10875,U31940
U25232:U9941,U39745,U54565
U25233:U7023,U10396,U33143
U25234:U4404,U7108,U72215
U25235:U1486,U37741,U65958
U25236:U3754,U6371,U21376
U25237:U21225,U24534,U70272
U25238:U31571,U38632,U58957
U25239:U6444,U57371,U57698
U25240:U2820,U24819,U37307
U25241:U6079,U37850,U69254
U25242:U22105,U30464,U39943
U25243:U6681,U25711,U53383
U25244:U3409,U21301,U27585
U25245:U15793,U52941,U66157
U25246:U6492,U10679,U26304
U25247:U13674,U41040,U65103
U25248:U10006,U27406,U57816
U25249:U29238,U39023,U48036
U25250:U15814,U37083,U58558
U25251:U3532,U37368,U65807
U25252:U14979,U37536,U53408
U25253:U4565,U23435,U45565
U25254:U34103,U51160,U52015
U25255:U21021,U30730,U71463
U25256:U12598,U32993,U58369
U25257:U31833,U33299,U35081
U25258:U13535,U45331,U73030
U25259:U22966,U37561,U39041
U25260:U24101,U24340,U66554
U25261:U5296,U6783,U11180
U25262:U24118,U35326,U60500
U25263:U27731,U39596,U53171
U25264:U12312,U46979,U60792
U25265:U30180,U32121,U49532
U25266:U37330,U38499,U46650
U25267:U41933,U42838,U46583
U25268:U4035,U27648,U41145
U25269:U25038,U31454,U35963
U25270:U37297,U44455,U45345
U25271:U2084,U4692,U23822
U25272:U4036,U31899,U49551
U25273:U2846,U66721,U74449
U25274:U6844,U7739,U16503
U25275:U29932,U32900,U71957
U25276:U14777,U23014,U52000
U25277:U6816,U21577,U51049
U25278:U16280,U29895,U74014
U25279:U7034,U21964,U27655
U25280:U38451,U44006,U49059
U25281:U9951,U13239,U53626
U25282:U1056,U27661,U71124
U25283:U44647,U69874,U72779
U25284:U1162,U29155,U71046
U25285:U1342,U24014,U28025
U25286:U5867,U32535,U55615
U25287:U197,U1180,U39337
U25288:U1598,U22312,U68866
U25289:U2989,U15807,U51433
U25290:U9061,U37359,U65689
U25291:U901,U26749,U68886
U25292:U29790,U38182,U49170
U25293:U1037,U14350,U15082
U25294:U2621,U26816,U37808
U25295:U36957,U53244,U65445
U25296:U1717,U24748,U40463
U25297:U4584,U27741,U48466
U25298:U12653,U24751,U32870
U25299:U30275,U39062,U45325
U25300:U7214,U12814,U65412
U25301:U17359,U63187,U72522
U25302:U29568,U37737,U41780
U25303:U22091,U49727,U64001
U25304:U9925,U50165,U73034
U25305:U8765,U20443,U30507
U25306:U31495,U40263,U53966
U25307:U39805,U41894,U43047
U25308:U30002,U60911,U74456
U25309:U27733,U33694,U49443
U25310:U10699,U14210,U36751
U25311:U32832,U34070,U70165
U25312:U19659,U27091,U43297
U25313:U11626,U13083,U35190
U25314:U18064,U22870,U33147
U25315:U11049,U43970,U53943
U25316:U5594,U19000,U43548
U25317:U2431,U23990,U28912
U25318:U6798,U9908,U40456
U25319:U2630,U35328,U39068
U25320:U8354,U26611,U48359
U25321:U3561,U30556,U50321
U25322:U5434,U6510,U57795
U25323:U35198,U37026,U43029
U25324:U21947,U57945,U70228
U25325:U22896,U37094,U47675
U25326:U11423,U35941,U56474
U25327:U7766,U8914,U23390
U25328:U13873,U33682,U36932
U25329:U36648,U38985,U68979
U25330:U19755,U29146,U43112
U25331:U16228,U34545,U56260
U25332:U19662,U60034,U74418
U25333:U8280,U8384,U8523
U25334:U16770,U34064,U65817
U25335:U1279,U4843,U35424
U25336:U41675,U42613,U70903
U25337:U37309,U39120,U53546
U25338:U13221,U14487,U45811
U25339:U10273,U26547,U64894
U25340:U6050,U12133,U36779
U25341:U25989,U49940,U58186
U25342:U11558,U17113,U48299
U25343:U22053,U51458,U52031
U25344:U33852,U44322,U50229
U25345:U2135,U11497,U20828
U25346:U12201,U52644,U53638
U25347:U31186,U42174,U73283
U25348:U1910,U31193,U56581
U25349:U2227,U7887,U25093
U25350:U27325,U34416,U53064
U25351:U4631,U22932,U71054
U25352:U14928,U29299,U31744
U25353:U6343,U8380,U27882
U25354:U5082,U7979,U73230
U25355:U2867,U42947,U74638
U25356:U20322,U34159,U68321
U25357:U3270,U54052,U58633
U25358:U9163,U30575,U55445
U25359:U2953,U11029,U30529
U25360:U22052,U37129,U67844
U25361:U12140,U14106,U27874
U25362:U7854,U69517,U74814
U25363:U3789,U49522,U66031
U25364:U2274,U52052,U53121
U25365:U4117,U5681,U19647
U25366:U6325,U20930,U29622
U25367:U9027,U51540,U68677
U25368:U2855,U13765,U25148
U25369:U10216,U30957,U61813
U25370:U27354,U48516,U67941
U25371:U1322,U2462,U43533
