3-4-5 100k
Max ram 27.4gb -> 24t
LSH=>Start=>2023-11-30 19:12:50.412111
LSH=>Finish=>2023-11-30 19:21:38.690907

U4060:U28329,U43669,U62687,U81942,U86535
U4061:U11328,U24912,U52044,U68053,U80910
U4062:U1768,U19077,U21765,U23691,U37877
U4063:U11541,U20028,U50440,U76638,U95216
U4064:U7186,U38463,U50140,U63587,U69619
U4065:U2399,U6394,U16049,U37524,U94504
U4066:U4106,U40194,U41326,U47415,U65105
U4067:U10239,U54004,U66006,U78326,U88909
U4068:U9617,U10716,U14033,U22961,U30883
U4069:U4635,U13316,U19650,U48091,U78238
U4070:U8240,U12062,U22121,U27137,U43977
U4071:U5288,U17928,U26100,U66218,U88402
U4072:U68455,U70564,U82330,U86659,U93991
U4073:U4221,U66890,U68025,U78771,U91118
U4074:U3469,U13143,U16517,U26607,U36562
U4075:U13709,U23301,U32282,U32455,U88900
U4076:U10989,U19851,U28472,U52534,U69455
U4077:U1310,U41329,U44819,U89169,U94630
U4078:U3712,U14468,U21751,U24895,U72664
U4079:U11670,U32009,U34475,U55402,U64757
U4080:U27449,U51139,U56907,U58601,U83955
U4081:U17073,U65177,U75894,U80142,U98264
U4082:U3463,U10136,U14201,U34611,U54131
U4083:U11271,U11771,U74658,U86118,U95121
U4084:U6341,U19580,U47568,U54679,U86386
U4085:U3046,U10208,U24525,U64969,U91274
U4086:U496,U10045,U14312,U19540,U22352
U4087:U12470,U15149,U59044,U72311,U75121
U4088:U19190,U23261,U61451,U94787,U98276
U4089:U3142,U12119,U23292,U54013,U68597
U4090:U5361,U25066,U55014,U84712,U99039
U4091:U3151,U15712,U33969,U76757,U96629
U4092:U12588,U26181,U33633,U41636,U85948
U4093:U9338,U17665,U26732,U27349,U43906
U4094:U13296,U22049,U26157,U40820,U67052
U4095:U3520,U20922,U21411,U30212,U30964
U4096:U5523,U13560,U16887,U52878,U56963
U4097:U6800,U15478,U62071,U75897,U95668
U4098:U6129,U15814,U75562,U75670,U96757
U4099:U450,U11626,U13083,U66216,U70206
U4100:U137,U10349,U16537,U17501,U22875
U4101:U6556,U17856,U31198,U32726,U54625
U4102:U18855,U26830,U56138,U86174,U89511
U4103:U8421,U17237,U23910,U71358,U74453
U4104:U35973,U43973,U68368,U87568,U88383
U4105:U1262,U8170,U14742,U52831,U90590
U4106:U18061,U19064,U41803,U81160,U98792
U4107:U34265,U49419,U50496,U56796,U67968
U4108:U527,U3675,U7230,U17858,U66281
U4109:U6765,U12699,U60031,U69903,U87492
U4110:U14300,U17619,U41919,U48536,U64029
U4111:U8227,U61310,U69969,U73486,U81483
U4112:U19438,U23703,U38764,U72370,U87742
U4113:U12978,U30680,U32902,U35469,U80345
U4114:U10813,U57837,U76079,U77677,U88407
U4115:U4905,U22874,U55047,U83688,U94046
U4116:U10783,U20174,U58469,U71482,U98322
U4117:U5681,U15476,U25365,U33706,U55371
U4118:U1491,U13636,U51130,U65431,U81881
U4119:U2816,U22423,U23141,U80094,U85503
U4120:U20962,U42399,U68614,U72134,U73737
U4121:U22314,U33423,U60666,U85354,U86591
U4122:U745,U13782,U22631,U27367,U63406
U4123:U15929,U16529,U24700,U53341,U91974
U4124:U11760,U13926,U46963,U79591,U80847
U4125:U15451,U41788,U42769,U78478,U85480
U4126:U2865,U25142,U65070,U68728,U89985
U4127:U8203,U22343,U36705,U56129,U70587
U4128:U56823,U66940,U75025,U83216,U98334
U4129:U2865,U26686,U34782,U44734,U53339
U4130:U11241,U14311,U29737,U36362,U64941
U4131:U1004,U19985,U37264,U58672,U78507
U4132:U10008,U14791,U23185,U39905,U45053
U4133:U1557,U46115,U58933,U59846,U65165
U4134:U11723,U18650,U43731,U50106,U81523
U4135:U6112,U54180,U63363,U65031,U81708
U4136:U33368,U39012,U54409,U58025,U64036
U4137:U9189,U12812,U39353,U54862,U62278
U4138:U7991,U13470,U14190,U35807,U99084
U4139:U18982,U33388,U51177,U83067,U88078
U4140:U30260,U36105,U76805,U77994,U85845
U4141:U4172,U16546,U54005,U54390,U66401
U4142:U38819,U41069,U56849,U84450,U96783
U4143:U19498,U21033,U37286,U42591,U49785
U4144:U3505,U17226,U26777,U45388,U99249
U4145:U6482,U10327,U30039,U30331,U98728
U4146:U1131,U16759,U21885,U37779,U39562
U4147:U16447,U51347,U61926,U65853,U74929
U4148:U34766,U39434,U63397,U75748,U77312
U4149:U3615,U18674,U48603,U57032,U83982
U4150:U4180,U11830,U26019,U66141,U79600
U4151:U13939,U60646,U67276,U71566,U96941
U4152:U13,U625,U47626,U75339,U95435
U4153:U28713,U30443,U77413,U81295,U84475
U4154:U61954,U69135,U80980,U94508,U94776
U4155:U14894,U34285,U49754,U53444,U73482
U4156:U2989,U3673,U15807,U28237,U60211
U4157:U16170,U44892,U62007,U74235,U85881
U4158:U18231,U22074,U33429,U38505,U62731
U4159:U31361,U69827,U73310,U80066,U93792
U4160:U913,U1415,U25880,U62438,U93902
U4161:U4054,U6859,U44821,U53011,U71105
U4162:U19349,U23968,U25134,U53492,U74566
U4163:U2850,U8172,U19888,U21596,U34779
U4164:U6841,U31679,U33570,U50102,U60946
U4165:U4927,U10192,U21972,U26827,U27105
U4166:U2909,U71786,U81003,U91406,U95932
U4167:U11409,U12183,U31809,U37876,U50374
U4168:U7097,U14606,U49361,U55649,U64773
U4169:U3415,U26539,U55524,U77953,U95696
U4170:U1002,U15172,U24793,U60083,U81845
U4171:U9446,U29318,U61112,U77509,U78750
U4172:U35821,U46004,U66401,U77221,U94894
U4173:U16791,U17455,U32912,U78496,U90697
U4174:U19919,U20605,U37050,U42148,U48796
U4175:U8630,U23596,U40507,U85433,U89215
U4176:U4301,U31342,U65679,U93895,U98110
U4177:U22772,U36415,U37940,U61784,U73196
U4178:U5677,U23848,U30117,U65903,U92919
U4179:U10365,U12318,U23509,U40608,U58051
U4180:U4150,U11830,U19383,U27219,U85281
U4181:U5722,U23069,U51548,U66665,U86773
U4182:U4700,U12617,U18338,U32922,U60607
U4183:U7966,U11762,U13595,U73355,U97043
U4184:U24048,U39720,U67648,U70305,U77908
U4185:U3924,U18309,U31848,U62527,U74611
U4186:U4489,U7399,U38841,U42875,U97064
U4187:U54262,U64039,U79857,U85935,U94481
U4188:U9884,U12688,U40658,U41508,U56859
U4189:U9107,U17290,U66152,U70124,U87102
U4190:U40309,U59061,U73701,U81502,U91317
U4191:U11119,U24326,U41972,U73581,U82393
U4192:U3076,U15243,U27124,U32278,U68068
U4193:U2530,U36384,U58118,U67874,U76498
U4194:U14643,U15828,U27403,U32841,U59046
U4195:U47983,U51763,U55136,U86435,U92691
U4196:U6486,U11652,U18960,U24121,U81696
U4197:U9654,U11073,U27962,U33757,U82853
U4198:U837,U17912,U35767,U38693,U70701
U4199:U10919,U17702,U35457,U38416,U54757
U4200:U2977,U19408,U32101,U71718,U79487
U4201:U7517,U14599,U18147,U43808,U85726
U4202:U2838,U18291,U20110,U30107,U37353
U4203:U4884,U12321,U25102,U28143,U41542
U4204:U9319,U16655,U19415,U69516,U76937
U4205:U1423,U9748,U35030,U36553,U52366
U4206:U15226,U37222,U38269,U97485,U98123
U4207:U15994,U52701,U79045,U82948,U90434
U4208:U16139,U26020,U36828,U47435,U77699
U4209:U3850,U4598,U13769,U17244,U25669
U4210:U7463,U27431,U29435,U58066,U96606
U4211:U25381,U29968,U37862,U63312,U84781
U4212:U3898,U26097,U68324,U68928,U99431
U4213:U3409,U21301,U25244,U27585,U94773
U4214:U1684,U10714,U13320,U44057,U54682
U4215:U16843,U24712,U31914,U43290,U84289
U4216:U22113,U28319,U29988,U32776,U63949
U4217:U2101,U5547,U14428,U33927,U42185
U4218:U10957,U26761,U31990,U60000,U79080
U4219:U1438,U22867,U25604,U66457,U96539
U4220:U21921,U31021,U46159,U50262,U93605
U4221:U4073,U66890,U68025,U75636,U91118
U4222:U24704,U30624,U50435,U67958,U71358
U4223:U63,U36099,U48885,U56113,U93071
U4224:U8894,U40480,U57115,U62003,U64223
U4225:U2226,U29368,U33899,U59329,U77642
U4226:U5473,U19221,U57098,U70268,U93622
U4227:U12593,U37852,U42869,U52936,U89069
U4228:U3506,U4876,U27689,U48000,U72917
U4229:U9717,U21552,U47546,U60436,U64990
U4230:U1499,U37585,U64260,U76121,U94666
U4231:U12478,U16095,U16448,U24112,U70009
U4232:U10066,U29050,U48642,U50924,U90074
U4233:U7888,U37970,U50598,U53375,U67482
U4234:U30714,U33928,U45834,U51831,U64248
U4235:U37742,U57149,U68528,U83303,U90125
U4236:U6601,U9373,U15197,U31383,U68913
U4237:U6604,U8956,U19307,U31386,U77372
U4238:U1765,U14464,U21208,U26388,U98172
U4239:U7538,U13735,U19213,U29014,U30961
U4240:U15349,U17668,U65756,U86429,U88887
U4241:U26390,U32965,U47202,U55774,U75238
U4242:U11419,U12668,U22171,U24025,U95013
U4243:U11089,U28341,U42756,U86002,U95755
U4244:U17640,U42700,U43883,U69372,U84036
U4245:U6855,U8905,U39233,U51910,U66764
U4246:U50366,U54160,U55774,U82924,U84937
U4247:U5902,U7849,U41850,U74791,U87456
U4248:U30390,U59157,U71276,U81474,U97676
U4249:U11700,U22562,U23559,U33358,U83842
U4250:U2555,U23455,U57962,U59824,U68632
U4251:U16938,U28107,U31085,U42095,U54329
U4252:U22696,U35618,U41577,U86927,U95483
U4253:U57260,U68600,U70938,U72238,U99854
U4254:U20920,U37911,U46805,U56480,U69894
U4255:U5190,U27494,U31049,U68747,U98812
U4256:U8281,U34708,U68333,U79044,U94468
U4257:U7639,U16335,U31913,U68326,U74453
U4258:U13425,U23656,U31079,U47404,U65332
U4259:U10746,U20447,U34507,U76216,U91250
U4260:U11691,U34687,U66459,U86053,U98574
U4261:U12689,U17250,U20016,U20236,U54488
U4262:U18398,U36932,U39574,U43253,U89806
U4263:U8708,U42301,U51255,U68313,U96849
U4264:U29843,U40311,U55088,U57461,U99677
U4265:U3441,U22069,U32795,U60754,U89524
U4266:U15420,U49417,U50278,U56388,U71098
U4267:U11276,U11950,U18694,U58064,U90290
U4268:U1996,U12206,U13213,U78734,U83487
U4269:U3684,U3872,U21317,U48914,U57298
U4270:U6377,U36074,U39321,U51867,U84325
U4271:U948,U21378,U67591,U68492,U72004
U4272:U6527,U12836,U46994,U65221,U70058
U4273:U2191,U4726,U23457,U35969,U77949
U4274:U2541,U10148,U33316,U34049,U83341
U4275:U8066,U18526,U64238,U64811,U80528
U4276:U8555,U13091,U68617,U69551,U77504
U4277:U5125,U5988,U16884,U19846,U77935
U4278:U23857,U43160,U50841,U52923,U66918
U4279:U7679,U29481,U34128,U36356,U58502
U4280:U1982,U10038,U25150,U28073,U33098
U4281:U11575,U17686,U74618,U79510,U80511
U4282:U4136,U22907,U27316,U28339,U64005
U4283:U21941,U36582,U82939,U85423,U89321
U4284:U19960,U35386,U57325,U72692,U86474
U4285:U13187,U27802,U50006,U75316,U93433
U4286:U5729,U19627,U33567,U57688,U65720
U4287:U15212,U19730,U45564,U92666,U93418
U4288:U11558,U25342,U29887,U31941,U48299
U4289:U12443,U15035,U37423,U74173,U92690
U4290:U16682,U30716,U44423,U47001,U95985
U4291:U1766,U2350,U22900,U37507,U48139
U4292:U11380,U13031,U14390,U22746,U40366
U4293:U27310,U34645,U48767,U58528,U76308
U4294:U15079,U24884,U54760,U80846,U94859
U4295:U10428,U16374,U24030,U31707,U91837
U4296:U92,U5703,U18673,U29035,U82733
U4297:U3060,U6667,U20089,U24713,U36714
U4298:U12112,U18423,U31819,U34800,U35814
U4299:U2120,U6720,U34017,U80509,U86031
U4300:U33466,U44041,U61916,U89229,U97986
U4301:U2417,U4176,U31342,U93895,U98110
U4302:U15881,U18638,U20516,U70197,U78485
U4303:U4904,U14243,U24417,U36978,U85413
U4304:U4788,U6736,U8543,U84475,U91534
U4305:U2500,U10876,U13544,U28123,U84827
U4306:U6777,U13749,U46137,U56187,U83126
U4307:U31557,U53072,U55419,U84726,U95301
U4308:U24496,U28837,U41563,U48403,U58865
U4309:U3959,U12983,U14936,U29493,U33445
U4310:U9891,U11661,U11864,U40746,U57165
U4311:U11521,U13174,U24332,U32445,U42033
U4312:U4445,U23585,U26706,U27108,U48011
U4313:U9921,U10193,U17529,U42560,U78774
U4314:U8200,U21110,U40998,U60222,U87989
U4315:U24966,U29899,U30922,U72999,U77197
U4316:U32672,U35766,U41109,U55230,U96264
U4317:U645,U10248,U34901,U77387,U93238
U4318:U2632,U19733,U24341,U31303,U69492
U4319:U12985,U17061,U27174,U27623,U50026
U4320:U1616,U6515,U16960,U68298,U71841
U4321:U3764,U7972,U76054,U81646,U88877
U4322:U1849,U31108,U39864,U59256,U65781
U4323:U6764,U21587,U51789,U53667,U54316
U4324:U5736,U21121,U24583,U30797,U59215
U4325:U13057,U15798,U28396,U32026,U68977
U4326:U6411,U11079,U45121,U93926,U96325
U4327:U17152,U47194,U54997,U62807,U68445
U4328:U13312,U43757,U46079,U59095,U60341
U4329:U11628,U35380,U45951,U81685,U97531
U4330:U6286,U19096,U30229,U30558,U37569
U4331:U727,U5953,U36251,U38610,U54322
U4332:U9035,U20911,U51766,U85065,U99372
U4333:U7613,U32268,U39688,U72566,U83076
U4334:U16346,U18622,U30208,U74253,U89284
U4335:U3586,U7282,U8401,U8688,U12642
U4336:U2080,U3372,U36471,U38306,U76133
U4337:U15684,U26990,U56101,U63329,U73095
U4338:U2752,U15831,U40876,U46798,U60831
U4339:U9870,U17904,U19457,U66814,U81755
U4340:U141,U28826,U36223,U56304,U89601
U4341:U11554,U14568,U17792,U35563,U94708
U4342:U41970,U58700,U59125,U64259,U73091
U4343:U1177,U2667,U11490,U55233,U97876
U4344:U11960,U12881,U49156,U50692,U78493
U4345:U11301,U52510,U57590,U69594,U94554
U4346:U31407,U44710,U56608,U94257,U96253
U4347:U21553,U37347,U53285,U62120,U67020
U4348:U2932,U13796,U41249,U67262,U88088
U4349:U8272,U10205,U15570,U22104,U35222
U4350:U3495,U13781,U44014,U64272,U93502
U4351:U943,U9459,U23564,U48759,U62354
U4352:U1777,U22120,U25613,U33939,U50794
U4353:U3921,U27336,U37370,U37848,U94725
U4354:U1439,U18781,U19375,U48931,U54003
U4355:U1922,U13197,U14716,U83903,U87890
U4356:U22632,U26233,U53564,U84168,U85630
U4357:U21124,U37146,U39796,U47433,U91077
U4358:U4934,U67022,U89575,U90820,U96323
U4359:U10405,U12373,U14184,U37662,U79174
U4360:U1776,U35838,U53965,U72408,U94388
U4361:U3137,U21699,U77029,U80271,U98231
U4362:U18173,U29572,U54280,U70688,U94643
U4363:U9374,U48707,U56139,U69807,U87854
U4364:U18194,U30338,U45451,U50305,U94263
U4365:U54033,U55078,U66890,U75636,U78771
U4366:U3602,U26447,U27770,U41933,U56080
U4367:U5272,U8111,U15053,U52497,U79812
U4368:U5880,U26924,U82325,U91498,U93028
U4369:U6812,U57216,U59163,U65501,U71117
U4370:U13553,U31424,U44702,U55764,U91375
U4371:U6999,U12407,U18939,U31235,U55184
U4372:U10585,U35093,U47363,U61122,U74314
U4373:U28909,U34670,U59586,U61058,U87367
U4374:U22659,U38981,U51137,U72584,U77829
U4375:U35,U35367,U44069,U53781,U81756
U4376:U48658,U51000,U75810,U94324,U99076
U4377:U214,U232,U33660,U53675,U92272
U4378:U56345,U59358,U67703,U72724,U83367
U4379:U9409,U47794,U59655,U83988,U84421
U4380:U2319,U13770,U74190,U80924,U87504
U4381:U7468,U17424,U64673,U74834,U97865
U4382:U7883,U65886,U82847,U90654,U99143
U4383:U3334,U37649,U40052,U47565,U56772
U4384:U772,U25800,U26501,U80666,U94248
U4385:U19471,U23592,U29747,U63893,U98194
U4386:U1446,U18355,U26853,U42709,U91170
U4387:U6313,U9693,U46440,U51486,U75418
U4388:U4724,U23272,U29358,U34257,U81596
U4389:U14337,U26894,U62515,U82738,U83727
U4390:U2746,U13697,U20481,U34968,U52873
U4391:U21001,U22102,U66608,U70959,U87101
U4392:U6957,U17262,U67540,U79112,U89055
U4393:U8306,U11536,U24312,U49780,U63404
U4394:U3597,U14640,U32144,U40990,U84397
U4395:U6823,U14592,U16117,U21741,U47786
U4396:U18924,U33069,U49139,U56784,U95538
U4397:U16063,U17343,U41467,U59941,U80209
U4398:U9880,U16603,U18536,U37283,U63028
U4399:U2260,U10848,U43356,U73247,U78815
U4400:U23698,U39516,U45827,U55903,U67479
U4401:U8184,U17121,U22530,U37680,U71861
U4402:U5612,U9942,U37042,U46235,U80992
U4403:U1117,U20716,U23431,U37663,U60751
U4404:U22814,U25234,U48177,U72215,U76663
U4405:U21610,U39027,U82372,U95087,U98533
U4406:U2388,U16996,U26121,U81763,U90365
U4407:U1496,U2977,U46677,U69886,U73929
U4408:U16716,U18679,U62888,U82710,U96368
U4409:U15298,U19881,U80995,U86471,U99508
U4410:U20612,U25108,U32674,U39959,U40816
U4411:U44,U2559,U47068,U75437,U96346
U4412:U10665,U14587,U22112,U24387,U42415
U4413:U26292,U55168,U55677,U67453,U69285
U4414:U11314,U23893,U69116,U71367,U82395
U4415:U26973,U58700,U64259,U75482,U96407
U4416:U4540,U43615,U59627,U70792,U79947
U4417:U16571,U22672,U26667,U28826,U40864
U4418:U12611,U14230,U79644,U88692,U99103
U4419:U16501,U21256,U69357,U79735,U95166
U4420:U11273,U20952,U24918,U37980,U48451
U4421:U5365,U6932,U42757,U58251,U92072
U4422:U2208,U7856,U15833,U23340,U38311
U4423:U248,U69825,U73530,U91786,U97310
U4424:U39181,U47551,U51608,U92049,U93950
U4425:U28939,U39844,U52746,U64158,U94594
U4426:U61376,U61819,U61868,U72030,U85987
U4427:U5438,U7430,U18106,U21880,U73395
U4428:U10390,U18690,U28550,U43797,U47103
U4429:U11992,U15404,U59759,U62308,U72026
U4430:U5941,U35845,U42615,U70185,U89614
U4431:U15304,U16360,U28514,U56638,U64178
U4432:U14162,U16754,U17851,U19777,U51861
U4433:U27512,U42670,U80033,U89237,U89316
U4434:U5199,U12730,U16519,U22467,U25581
U4435:U13784,U17937,U54203,U69982,U78094
U4436:U256,U8960,U18232,U19473,U31935
U4437:U29156,U64175,U78415,U90984,U98621
U4438:U1955,U63980,U70272,U75891,U85446
U4439:U2251,U17031,U22379,U32850,U96936
U4440:U10595,U33027,U58114,U72045,U80611
U4441:U20430,U30749,U56834,U64790,U87979
U4442:U3057,U8743,U16427,U29112,U57432
U4443:U26620,U51076,U73054,U74138,U77952
U4444:U1542,U3883,U16515,U19118,U29838
U4445:U4312,U26706,U31155,U52436,U94043
U4446:U34828,U38020,U38172,U73297,U85529
U4447:U24377,U26533,U43924,U58994,U94375
U4448:U21080,U53097,U57582,U65653,U73455
U4449:U12075,U48485,U56012,U64619,U80955
U4450:U11738,U15818,U21986,U31598,U86568
U4451:U1918,U5670,U23538,U33989,U34501
U4452:U3658,U16189,U17325,U30807,U35687
U4453:U13524,U29575,U39743,U44938,U98024
U4454:U7496,U23307,U26168,U49559,U90320
U4455:U8935,U23208,U24090,U59779,U96004
U4456:U9901,U21704,U26338,U81756,U95214
U4457:U35727,U36433,U78922,U81626,U93885
U4458:U11399,U16753,U71258,U80577,U84115
U4459:U6905,U11674,U33962,U52152,U79435
U4460:U30976,U35737,U51284,U67761,U99408
U4461:U2623,U51143,U51968,U68284,U94365
U4462:U750,U912,U10802,U23528,U80693
U4463:U20437,U53904,U59724,U69421,U97702
U4464:U2268,U5417,U14399,U19321,U25561
U4465:U3316,U21932,U22712,U64288,U71594
U4466:U674,U694,U10726,U69605,U91563
U4467:U35267,U42074,U79100,U98292,U99201
U4468:U6609,U47800,U53699,U71257,U91267
U4469:U14227,U16592,U31568,U36717,U97760
U4470:U5876,U16831,U18760,U51265,U90307
U4471:U19605,U27782,U38708,U47945,U94992
U4472:U28590,U46774,U54587,U75078,U97861
U4473:U4744,U16702,U30148,U44400,U74885
U4474:U5766,U11486,U51118,U64663,U93538
U4475:U5125,U33136,U60595,U88337,U90768
U4476:U5496,U9607,U46688,U46836,U75981
U4477:U11026,U19425,U37834,U40833,U78555
U4478:U8193,U8775,U22729,U26584,U60363
U4479:U15252,U49665,U66691,U83996,U87199
U4480:U20026,U38071,U43894,U61680,U77844
U4481:U3811,U19157,U40391,U50505,U68371
U4482:U6578,U11617,U52014,U65536,U77315
U4483:U10308,U19706,U29579,U40657,U88767
U4484:U1844,U20824,U52658,U61268,U65025
U4485:U1941,U2087,U3495,U11055,U31245
U4486:U14808,U35536,U50759,U58980,U86578
U4487:U28614,U45979,U51157,U64813,U82899
U4488:U14368,U31333,U47483,U74064,U88340
U4489:U4186,U34151,U64751,U65163,U75961
U4490:U61929,U64057,U75009,U80155,U90175
U4491:U20361,U25197,U41066,U50406,U78929
U4492:U8267,U29811,U54643,U61241,U70130
U4493:U11126,U31087,U33155,U47784,U53191
U4494:U151,U23491,U33109,U34217,U93458
U4495:U12811,U16516,U36159,U53150,U73796
U4496:U5720,U15764,U73651,U74372,U80118
U4497:U7487,U19990,U30008,U58645,U64203
U4498:U6505,U11740,U30190,U50788,U96286
U4499:U7338,U14100,U26970,U74077,U75810
U4500:U10165,U21648,U36734,U46763,U54685
U4501:U6476,U23423,U39131,U50580,U67259
U4502:U25723,U42176,U46398,U61440,U87829
U4503:U22260,U24884,U50019,U55995,U76527
U4504:U20228,U34131,U35275,U82500,U96084
U4505:U19908,U52035,U64874,U90803,U97866
U4506:U35658,U51108,U62224,U87592,U99382
U4507:U8299,U41206,U70091,U82113,U98834
U4508:U2223,U16108,U45445,U60938,U63541
U4509:U36260,U40982,U67385,U67468,U86598
U4510:U7361,U27969,U45698,U66301,U95718
U4511:U4016,U9740,U27276,U40163,U97790
U4512:U9340,U22487,U32729,U73659,U88498
U4513:U12021,U16463,U53997,U58348,U92155
U4514:U25912,U58591,U67226,U91839,U93601
U4515:U7168,U8494,U21468,U38409,U46596
U4516:U7374,U47970,U67210,U74692,U95042
U4517:U1751,U3292,U7412,U18845,U45813
U4518:U25090,U32352,U47114,U70502,U81781
U4519:U18165,U47286,U74681,U78208,U97419
U4520:U6087,U7290,U39511,U59897,U73135
U4521:U13305,U21083,U55523,U80480,U91550
U4522:U20112,U21336,U38184,U65002,U99507
U4523:U17434,U28836,U42335,U53747,U67495
U4524:U16125,U36087,U57046,U65055,U66034
U4525:U28910,U36530,U50738,U59667,U67179
U4526:U4863,U17570,U26740,U27970,U93723
U4527:U20217,U48889,U61136,U80645,U91420
U4528:U6881,U8042,U27236,U34478,U79338
U4529:U21659,U30882,U42774,U70410,U95039
U4530:U22747,U35400,U44155,U54527,U55926
U4531:U35271,U47240,U55485,U56838,U64498
U4532:U1540,U41551,U57167,U73044,U80446
U4533:U10334,U10904,U48308,U64599,U92002
U4534:U13097,U15786,U21722,U24072,U84154
U4535:U1201,U24843,U38256,U74897,U92369
U4536:U17276,U18096,U38317,U65587,U73588
U4537:U26057,U40871,U43592,U63258,U93170
U4538:U6271,U7262,U44638,U83663,U96820
U4539:U863,U34222,U48692,U51169,U59295
U4540:U4574,U14872,U22426,U34446,U70792
U4541:U11799,U23547,U52654,U71412,U76120
U4542:U25427,U37883,U52384,U75584,U97757
U4543:U16377,U56058,U59906,U69156,U77292
U4544:U157,U5603,U22769,U25021,U58281
U4545:U26169,U26875,U66642,U75803,U91436
U4546:U6998,U30014,U49581,U61236,U70548
U4547:U3860,U22103,U68159,U72121,U76217
U4548:U2253,U35652,U47543,U54693,U99450
U4549:U2981,U22071,U33905,U49689,U73556
U4550:U36688,U67925,U82554,U88233,U88802
U4551:U1117,U42690,U59025,U62149,U63963
U4552:U3496,U22595,U49397,U72825,U76627
U4553:U25826,U32507,U45707,U63204,U66325
U4554:U361,U7981,U21108,U44180,U52281
U4555:U11879,U11989,U12453,U88894,U95124
U4556:U7619,U20642,U37247,U65901,U98807
U4557:U5763,U10300,U20690,U44247,U54166
U4558:U1719,U16299,U67559,U72139,U98845
U4559:U6303,U18455,U31932,U44840,U58008
U4560:U26405,U41548,U48420,U52278,U55814
U4561:U8044,U12339,U21189,U36079,U43705
U4562:U2151,U24956,U25415,U30028,U72807
U4563:U3862,U15552,U22880,U34842,U42065
U4564:U53622,U65721,U67296,U67814,U98913
U4565:U6091,U23435,U25253,U31684,U36888
U4566:U24315,U28970,U53900,U59740,U77721
U4567:U3767,U5265,U14626,U18917,U70355
U4568:U6770,U22722,U59977,U77165,U98537
U4569:U34588,U43345,U85501,U92869,U92899
U4570:U8209,U12150,U14168,U20979,U72361
U4571:U28013,U36599,U59132,U83472,U96571
U4572:U1246,U10461,U22891,U32405,U97836
U4573:U12993,U38853,U67013,U71455,U89792
U4574:U4540,U14872,U22426,U34446,U41720
U4575:U44041,U50140,U58961,U74727,U86519
U4576:U11404,U12245,U54977,U59142,U87514
U4577:U19585,U41436,U54114,U69588,U83587
U4578:U647,U1513,U56681,U61403,U95102
U4579:U38259,U66392,U66588,U91788,U92395
U4580:U29570,U34444,U43056,U56262,U96573
U4581:U6145,U23167,U46725,U62818,U96396
U4582:U11021,U18949,U23810,U37627,U68205
U4583:U12772,U29478,U53874,U66514,U80339
U4584:U7546,U25297,U26645,U27741,U30427
U4585:U42873,U47118,U58047,U65205,U91986
U4586:U1656,U21168,U24626,U63442,U83554
U4587:U9276,U54744,U62048,U82700,U95702
U4588:U11903,U25010,U52724,U91692,U96279
U4589:U42023,U47795,U57439,U75688,U91370
U4590:U812,U11928,U30347,U39538,U83985
U4591:U19237,U38262,U43776,U59025,U80609
U4592:U3948,U63346,U67002,U72078,U72574
U4593:U31868,U34613,U39404,U73930,U88604
U4594:U17768,U30369,U37125,U70703,U91396
U4595:U4834,U12501,U16950,U26163,U30889
U4596:U3969,U25593,U42408,U67080,U90534
U4597:U1013,U12323,U31656,U33870,U73232
U4598:U3850,U4209,U13769,U17244,U37506
U4599:U14735,U19441,U22629,U49026,U79020
U4600:U8692,U35329,U58579,U81690,U88580
U4601:U1431,U30611,U74766,U80764,U96536
U4602:U13245,U16283,U30480,U76784,U92942
U4603:U58490,U78701,U83030,U95615,U98674
U4604:U541,U48154,U59307,U64928,U85041
U4605:U6038,U42324,U42926,U42975,U59263
U4606:U49115,U72800,U80617,U87146,U90562
U4607:U6960,U11645,U20998,U24762,U72721
U4608:U16349,U33351,U53112,U76385,U82767
U4609:U5222,U10969,U66366,U87583,U89655
U4610:U6356,U32029,U35917,U41282,U63346
U4611:U5908,U14736,U20444,U53545,U90975
U4612:U3258,U18457,U22679,U59643,U72490
U4613:U4078,U18611,U23996,U39687,U85584
U4614:U18491,U23042,U52729,U70872,U97568
U4615:U358,U21265,U24179,U24759,U34335
U4616:U2861,U19697,U45601,U65616,U66939
U4617:U22997,U35139,U55416,U72411,U89763
U4618:U32417,U46770,U69336,U76888,U89009
U4619:U975,U20351,U36873,U58759,U60558
U4620:U12850,U21253,U32374,U33990,U42490
U4621:U23378,U35775,U41053,U52950,U63221
U4622:U8177,U12879,U69364,U89692,U96546
U4623:U693,U74339,U81711,U86096,U92141
U4624:U14219,U19531,U22607,U29750,U76484
U4625:U10183,U15221,U22844,U40632,U73075
U4626:U26614,U48753,U52341,U54530,U90015
U4627:U40617,U50638,U58111,U65932,U96934
U4628:U18240,U22573,U23970,U56188,U71102
U4629:U1891,U3677,U11779,U74269,U76855
U4630:U37176,U53718,U75079,U81960,U91668
U4631:U6507,U22932,U25351,U44806,U72126
U4632:U28220,U41500,U63621,U68963,U74050
U4633:U8182,U19838,U24174,U49261,U68061
U4634:U22341,U32927,U39146,U49453,U80215
U4635:U4069,U13316,U19650,U42391,U48091
U4636:U34778,U44895,U69900,U71526,U85460
U4637:U27935,U34549,U58397,U79270,U85285
U4638:U3097,U32630,U38862,U70413,U71156
U4639:U5261,U13347,U32890,U46211,U69963
U4640:U3062,U31530,U46305,U54520,U73061
